DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
49250	74717	58794	15923	34906	53248	0.7868891952300012
49342	74740	59192	15548	34946	53248	0.791972170189992
49270	74756	58741	16015	34938	53248	0.7857697041040184
49302	74772	58836	15936	34886	53248	0.7868720911571176
49258	74792	58732	16060	34938	53248	0.7852711519948657
49306	74806	58957	15849	34918	53248	0.7881319680239552
49434	74830	59438	15392	34942	53248	0.7943070960844582
49418	74830	59414	15416	34970	53248	0.7939863691033008
49678	74860	60151	14709	35010	53248	0.8035132246860807
49702	74860	58754	16106	35006	53248	0.7848517232166711
49390	74875	58990	15885	35038	53248	0.7878464106844741
49402	74899	59051	15848	35018	53248	0.7884083899651531
49342	74914	58760	16154	35022	53248	0.7843660730971515
54170	74938	64443	10495	35502	53248	0.8599508927379967
50118	75637	59532	16105	35098	53248	0.7870751087430755
50090	75657	59523	16134	35166	53248	0.7867480867599825
50110	75665	59553	16112	35190	53248	0.7870613890173792
50170	75680	59863	15817	35138	53248	0.7910015856236786
50314	75744	60557	15187	35714	53248	0.7994956696239967
48106	73475	57173	16302	37606	53248	0.7781286151752297
48358	74457	58163	16294	36498	53248	0.7811622815853445
49074	75458	59159	16299	37222	53248	0.7839990458268176
49502	75480	59183	16297	37586	53248	0.7840885002649709
50114	76217	60541	15676	37126	53248	0.7943241009223664
50194	75933	59663	16270	36062	53248	0.7857321586135145
49558	75268	58915	16353	35918	53248	0.7827363554232875
49530	75303	58984	16319	36178	53248	0.783288846393902
49514	75301	58977	16324	36154	53248	0.7832166903493978
49502	75290	58973	16317	36138	53248	0.7832779917651747
49486	75298	58973	16325	36254	53248	0.7831947727695291
49610	75569	59321	16248	36394	53248	0.7849912000952771
49554	75432	59202	16230	36802	53248	0.7848393254852052
49546	75422	59111	16311	36806	53248	0.7837368407096073
49566	75449	59108	16341	36670	53248	0.7834166125462233
49606	75398	59153	16245	36750	53248	0.7845433565877079
49530	75367	59185	16182	36806	53248	0.7852906444465084
49658	75413	59192	16221	36946	53248	0.7849044594433321
49586	75413	59137	16276	36810	53248	0.7841751422168591
49586	75435	59307	16128	36730	53248	0.7862000397693378
49598	75456	59170	16286	36682	53248	0.7841656064461408
49594	75480	59127	16353	36670	53248	0.7833465818759936
49598	75491	59221	16270	36682	53248	0.7844776198487237
49610	75481	59153	16328	36438	53248	0.7836806613584876
49590	75501	59370	16131	36534	53248	0.7863472006993285
49586	75745	59406	16339	36594	53248	0.7842893920390784
49698	75665	59314	16351	36694	53248	0.783902729135003
49618	75647	59356	16291	36794	53248	0.7846444670641268
49682	75721	59379	16342	36834	53248	0.7841814027812628
49698	75762	59433	16329	36750	53248	0.7844697869644413
49654	75787	59506	16281	36578	53248	0.7851742383258342
49682	75845	59555	16290	36818	53248	0.7852198562858461
49746	75901	59625	16276	36986	53248	0.7855627725589913
49758	75927	59620	16307	36994	53248	0.7852279162880135
49706	75881	59757	16124	36934	53248	0.787509389702297
49810	75866	59514	16352	37074	53248	0.7844620778741466
49770	75824	59597	16227	37018	53248	0.7859912428782444
49750	75794	59473	16321	36826	53248	0.7846663324273689
49874	75987	60617	15370	36846	53248	0.7977285588324319
50006	75918	59599	16319	37002	53248	0.7850443899997366
50038	75937	60106	15831	37138	53248	0.7915245532480872
49890	75962	59630	16332	37166	53248	0.7849977620389142
49910	76000	59670	16330	37226	53248	0.7851315789473684
49866	75982	59766	16216	37086	53248	0.7865810323497671
49918	76017	59666	16351	36994	53248	0.784903376876225
49890	75978	59885	16093	36914	53248	0.7881886861986365
49954	76037	59704	16333	36878	53248	0.78519668056341
49934	75996	59814	16182	36754	53248	0.7870677404073899
49898	75997	59645	16352	36786	53248	0.7848336118530994
49902	76020	59671	16349	36794	53248	0.7849381741646935
49890	76072	59814	16258	36710	53248	0.7862814176043748
49914	76073	59812	16261	36802	53248	0.7862447911874121
49922	76108	59799	16309	36658	53248	0.7857124086823987
49922	76215	59866	16349	36830	53248	0.7854884209145181
49898	76216	60109	16107	37070	53248	0.7886664217487142
49954	76247	59966	16281	37046	53248	0.7864702873555681
50002	76261	59930	16331	36938	53248	0.7858538440356145
49986	76279	59953	16326	36538	53248	0.7859699261920057
49962	76323	60022	16301	36638	53248	0.7864208692006341
49970	76315	59970	16345	36734	53248	0.7858219222957479
49982	76295	60026	16269	36798	53248	0.7867619110033423
49978	76298	59955	16343	36410	53248	0.7858004141655089
49982	76275	60028	16247	36938	53248	0.786994428056375
50242	76477	60439	16038	37018	53248	0.7902898910783634
50058	76325	59978	16347	36970	53248	0.7858237798886342
50122	76404	60518	15886	36790	53248	0.7920789487461389
50094	76392	60043	16349	36914	53248	0.7859854435019373
50106	76543	60350	16193	36890	53248	0.7884457102543668
50106	76463	60112	16351	36874	53248	0.7861580110641748
50074	76492	60155	16337	37058	53248	0.7864221095016473
50082	76474	60151	16323	37170	53248	0.7865549075502786
50086	76469	60225	16244	36862	53248	0.7875740496148766
50074	76505	60535	15970	37090	53248	0.7912554734984641
50162	76563	60245	16318	37146	53248	0.7868683306557998
50138	76525	60189	16336	37010	53248	0.7865272786671023
50146	76542	60210	16332	37026	53248	0.7866269499098534
50130	76519	60212	16307	37402	53248	0.7868895307047923
50118	76553	60674	15879	37446	53248	0.7925750787036432
50134	76570	60282	16288	37438	53248	0.7872796134256236
50142	76597	60260	16337	37478	53248	0.7867148843949502
50142	76639	60368	16271	37478	53248	0.7876929500645885
50170	76667	60344	16323	37294	53248	0.7870922300337825
50166	76699	60354	16345	37458	53248	0.7868942228712239
48902	75199	60017	15182	39242	53248	0.7981090174071463
48626	75159	59107	16052	39150	53248	0.7864261099801754
49006	75232	59329	15903	38690	53248	0.7886138877073585
48534	75002	58677	16325	37306	53248	0.7823391376229967
48766	75271	58926	16345	39494	57344	0.7828512973123779
48754	75287	58935	16352	40462	57344	0.7828044682348878
48806	75485	59133	16352	39862	57344	0.783374180300722
48770	75340	59132	16208	39842	57344	0.7848685956994956
50482	77098	61756	15342	41762	57344	0.8010065111935458
50170	77035	60720	16315	39778	57344	0.7882131498669436
50286	77041	60797	16244	40946	57344	0.7891512311626276
50574	77798	61673	16125	39570	57344	0.7927324609887144
50430	78485	62142	16343	39462	57344	0.7917691278588266
52310	79920	63610	16310	39330	57344	0.7959209209209209
52310	79907	63555	16352	39210	57344	0.7953621084510744
51838	78515	62165	16350	39366	57344	0.7917595363943195
52806	79497	63144	16353	39494	57344	0.7942941243065776
52762	79544	63202	16342	39158	57344	0.7945539575580811
52774	79553	63211	16342	39130	57344	0.79457720010559
52750	79570	63188	16382	39246	57344	0.794118386326505
52762	79579	63231	16348	39186	57344	0.7945689189359002
52762	79597	63396	16201	38890	57344	0.7964621782227973
53054	79714	63377	16337	39198	57344	0.7950548209850214
52938	79796	63591	16205	39594	57344	0.7969196450949922
52902	79749	63488	16261	39206	57344	0.7960977567116829
52962	79801	63449	16352	39158	57344	0.7950902870891342
52962	79806	63454	16352	39178	57344	0.7951031250783149
52970	79809	63802	16007	39682	57344	0.7994336478342041
52922	79826	63668	16158	39438	57344	0.797584746824343
52938	79870	63523	16347	39422	57344	0.7953299111055465
52910	79809	63475	16334	39402	57344	0.7953363655728051
53042	80014	63662	16352	39258	57344	0.7956357637413453
53306	80273	64455	15818	39630	57344	0.8029474418546709
53418	80357	64099	16258	40342	57344	0.7976778625384223
53398	81331	65033	16298	41010	57344	0.799609005176378
54298	81353	66088	15265	40766	57344	0.8123609455090777
55254	82247	66687	15560	41086	57344	0.8108137682833416
54794	81962	66291	15671	40242	57344	0.8088016397842903
54922	81970	65694	16276	40494	57344	0.8014395510552641
54926	81978	65640	16338	40390	57344	0.8007026275342165
54958	81999	65701	16298	40082	57344	0.8012414785546165
54962	82039	65784	16255	40062	57344	0.8018625287972794
54990	82052	65726	16326	40074	57344	0.80102861599961
54962	82013	65677	16336	40022	57344	0.8008120663797202
54966	82045	65757	16288	39926	57344	0.8014748004144068
54930	82033	65681	16352	39742	57344	0.8006655858008362
54966	82025	65685	16340	39914	57344	0.8007924413288632
54926	82067	65740	16327	39898	57344	0.8010527983233212
55038	82272	66280	15992	40054	57344	0.8056203811746402
55126	82197	65885	16312	40006	57344	0.8015499349124664
55138	82174	65831	16343	39918	57344	0.8011171416749824
55022	82170	65844	16326	40138	57344	0.8013143483023001
55026	82176	65842	16334	40006	57344	0.8012315031152648
55034	82140	65788	16352	39894	57344	0.8009252495738982
55034	82149	65796	16353	39906	57344	0.8009348866084797
55030	82199	65887	16312	40150	57344	0.8015547634399445
55074	82282	66003	16279	40026	57344	0.8021560000972267
55082	82291	65959	16332	40082	57344	0.801533582044209
55066	82323	65987	16336	40430	57344	0.8015621393778166
55078	82327	66019	16308	40034	57344	0.8019118879589928
55078	82327	65988	16339	40034	57344	0.8015353407752013
55186	82326	66800	15526	40290	57344	0.8114083035735976
55318	82420	66068	16352	40466	57344	0.8016015530211114
55162	82415	66263	16152	40542	57344	0.8040162591761209
55194	82408	66056	16352	40294	57344	0.8015726628482671
55182	82412	66124	16288	40478	57344	0.80235887977479
55206	82408	66154	16254	40294	57344	0.8027618677798272
55178	82372	66019	16353	39862	57344	0.801473801777303
55182	82379	66036	16343	39830	57344	0.8016120613263089
55190	82400	66106	16294	39782	57344	0.802257281553398
55190	82373	66020	16353	39902	57344	0.8014762118655384
55202	82402	66068	16334	39902	57344	0.80177665590641
55210	82421	66114	16307	40369	57344	0.8021499375159243
55202	82414	66109	16305	39810	57344	0.8021574004416725
55182	82438	66090	16348	40290	57344	0.8016933938232369
55162	82325	65974	16351	40446	57344	0.8013847555420589
55162	82325	66005	16320	40446	57344	0.8017613118736714
55158	82357	66024	16333	40338	57344	0.8016804886044903
55158	82392	66074	16318	40326	57344	0.8019467909505777
55170	82402	66096	16306	40442	57344	0.8021164534841387
55298	82452	66113	16339	41122	57344	0.8018362198612526
55318	82454	66272	16182	41078	57344	0.8037451184903097
55358	82563	66296	16267	40798	57344	0.8029746981093225
55322	82473	66121	16352	40374	57344	0.8017290507196294
55326	82473	66210	16263	40390	57344	0.8028081917718526
55330	82473	66120	16353	40510	57344	0.8017169255392674
55338	82503	66211	16292	40390	57344	0.8025283929069246
55338	82478	66125	16353	40526	57344	0.8017289459007251
55306	82451	66098	16353	40462	57344	0.8016640186292464
55318	82452	66099	16353	40270	57344	0.8016664241012953
55310	82451	66098	16353	40150	57344	0.8016640186292464
55318	82451	66098	16353	40254	57344	0.8016640186292464
55330	82481	66222	16259	40226	57344	0.8028758138237897
55342	82456	66106	16350	40354	57344	0.8017124284466867
55342	82449	66116	16333	40494	57344	0.8019017817074797
55358	82449	66243	16206	40598	57344	0.8034421278608594
55394	82489	66218	16271	40798	57344	0.8027494575034247
55330	82436	66154	16282	40666	57344	0.8024892037459362
55330	82436	66180	16256	40730	57344	0.8028045999320685
55454	82456	66134	16322	40386	57344	0.802052003492772
55310	82448	66124	16324	40470	57344	0.8020085387153114
55326	82435	66114	16321	40478	57344	0.802013707769758
55326	82437	66099	16338	40470	57344	0.8018122930237636
55338	82437	66308	16129	40350	57344	0.8043475623809697
55290	82418	66108	16310	40614	57344	0.8021063359945643
55286	82414	66075	16339	40366	57344	0.8017448491761109
55314	82385	66157	16228	40426	57344	0.8030223948534321
55422	82569	66303	16266	40566	57344	0.8030011263307052
55438	82509	66314	16195	40514	57344	0.8037183822370892
55430	82397	66044	16353	40498	57344	0.8015340364333653
55322	82428	66158	16270	40590	57344	0.8026156160527976
55338	82426	66082	16344	40542	57344	0.8017130517069857
55354	82423	66132	16291	40838	57344	0.802348858935006
55358	82433	66089	16344	41194	57344	0.8017298897286281
55338	82430	66154	16276	40954	57344	0.8025476161591654
55378	82421	66239	16182	40510	57344	0.8036665412940877
55438	82412	66299	16113	40110	57344	0.8044823569383099
55446	82464	66493	15971	40094	57344	0.8063276096235933
53530	80471	64411	16060	40258	57344	0.8004249978253035
53562	80459	64163	16296	40326	57344	0.7974620614225879
53490	80553	64385	16168	39378	57344	0.7992874256700557
53554	80496	64155	16341	39814	57344	0.7969961240310077
53562	80518	64194	16324	39834	57344	0.7972627238629871
53570	80508	64226	16282	39658	57344	0.7977592288965072
53494	80434	64083	16351	39498	57344	0.7967153193922968
53514	80494	64205	16289	39554	57344	0.7976370909633016
53502	80434	64174	16260	39554	57344	0.7978466817514981
53514	80493	64206	16287	39426	57344	0.7976594238008274
53494	80421	64070	16351	39262	57344	0.7966824585618184
53494	80446	64179	16267	39146	57344	0.7977898217437784
53494	80446	64129	16317	39106	57344	0.797168286801084
53478	80447	64140	16307	39054	57344	0.7972951135530225
53918	80487	64220	16267	39026	57344	0.7978928274131226
53926	80571	64324	16247	39094	57344	0.7983517642824342
53954	80612	64487	16125	39194	57344	0.7999677467374584
53654	80505	64163	16342	39318	57344	0.7970063971181914
53602	80505	64232	16273	39778	57344	0.797863486739954
53614	80446	64166	16280	39618	57344	0.7976282226586778
53614	80447	64133	16314	39482	57344	0.7972080997426877
53602	80451	64256	16195	39394	57344	0.7986973437247518
53634	80447	64168	16279	39098	57344	0.7976431687943615
53570	80444	64123	16321	39134	57344	0.7971135199641987
53634	80454	64147	16307	39198	57344	0.7973127501429388
53586	80444	64225	16219	39262	57344	0.798381482770623
53582	80421	64070	16351	39470	57344	0.7966824585618184
53582	80444	64120	16324	39222	57344	0.7970762269404803
53582	80444	64234	16210	39370	57344	0.7984933618417781
53630	80459	64212	16247	39370	57344	0.7980710672516437
53630	80407	64055	16352	39098	57344	0.7966346213638116
53570	80435	64093	16342	38990	57344	0.7968297382980046
53582	80405	64056	16349	39222	57344	0.796666873950625
53582	80406	64053	16353	39410	57344	0.7966196552496082
53650	80533	64267	16266	39730	57344	0.7980206871717185
53630	80633	64599	16034	39754	57344	0.8011484131807076
53646	80633	64894	15739	39766	57344	0.8048069648903055
53678	80616	64425	16191	39798	57344	0.7991589758856803
53530	80501	64148	16353	39762	57344	0.7968596663395485
53566	80504	64407	16097	39774	57344	0.8000472026234722
