DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
35386	64663	49225	15438	34351	45056	0.7612545041213677
35486	64812	49436	15376	34739	45056	0.7627599827192495
36302	64976	50408	14568	34755	45056	0.7757941393745383
35902	65114	49748	15366	34935	45056	0.7640138833430599
35790	65250	49813	15437	35083	45056	0.7634176245210728
36786	65379	50865	14514	35147	45056	0.7780021107695132
37466	65958	51541	14417	35623	45056	0.7814215106582977
38190	66627	52233	14394	35971	45056	0.7839614570669549
38626	67167	52645	14522	35983	45056	0.7837926362648324
38238	66023	52121	13902	36311	45056	0.7894370143737789
38630	66820	52640	14180	36863	49152	0.7877880873989823
37698	66322	51709	14613	36743	49152	0.7796658725611411
38398	66360	52456	13904	36995	49152	0.7904761904761904
39238	67123	53232	13891	37695	49152	0.793051562057715
39658	67003	53652	13351	37755	49152	0.8007402653612525
39234	66874	53017	13857	37779	49152	0.7927894248885965
39766	67594	53733	13861	38195	49152	0.7949374204811078
40158	67205	54145	13060	38451	49152	0.8056692210401012
39710	67325	53416	13909	38507	49152	0.7934051243965837
40114	67975	54095	13880	38899	49152	0.7958072820890033
40654	67635	54633	13002	38987	49152	0.8077622532712353
40238	67779	53883	13896	39039	49152	0.7949807462488382
40686	68428	54603	13825	39379	49152	0.7979628222365114
41138	68096	55111	12985	39607	49152	0.809313322368421
40694	68206	54357	13849	39427	49152	0.7969533472128552
41094	68912	55031	13881	40003	49152	0.7985691896912004
41434	68488	55403	13085	40147	49152	0.8089446326363743
40994	68533	54681	13852	40035	49152	0.797878394350167
41522	69321	55438	13883	40579	53248	0.7997287979111669
41982	68942	55883	13059	40678	53248	0.8105799077485423
41713	69035	55144	13891	40751	53248	0.7987832258999058
42073	69759	55787	13972	41187	53248	0.7997104316288938
42357	69295	56301	12994	41623	53248	0.8124828631214374
42197	69504	55648	13856	41639	53248	0.8006445672191529
42521	70232	56301	13931	41915	53248	0.8016431256407336
42773	69789	56501	13288	42187	53248	0.8095975010388456
42577	69929	55786	14143	41907	53248	0.7977520056056858
42969	70624	56548	14076	42599	53248	0.8006909832351609
43053	70244	56761	13483	42687	53248	0.8080547804794715
42713	70274	56134	14140	42755	53248	0.7987876028118508
43277	71068	56915	14153	43147	53248	0.800852704452074
43621	70650	57317	13333	43319	53248	0.8112809624911536
43233	70789	56588	14201	43279	53248	0.7993897356933987
43641	71456	57243	14213	43839	53248	0.8010943797581729
44033	71068	57701	13367	43883	53248	0.8119125344740249
43709	71220	57102	14118	43835	53248	0.8017691659646167
44229	71969	57813	14156	44363	53248	0.8033042004196251
44461	71539	58124	13415	44495	53248	0.8124799060652231
43949	71658	57421	14237	44547	53248	0.8013201596472131
44457	72294	58065	14229	45015	53248	0.8031786870279691
44981	71936	58607	13329	45191	53248	0.8147102980427047
44477	72074	58013	14061	45239	53248	0.8049088436884313
45065	72759	58649	14110	45451	53248	0.8060721010459188
45533	72421	59105	13316	45699	57344	0.8161306803275293
45005	72601	58493	14108	45639	57344	0.8056776077464498
45557	73309	59095	14214	46215	57344	0.8061083905113969
45925	72863	59520	13343	46463	57344	0.8168755060867656
45365	72800	58874	13926	46267	57344	0.8087087912087912
45929	73682	59472	14210	46771	57344	0.8071442143264298
46293	73300	59876	13424	46935	57344	0.816862210095498
45837	73236	59281	13955	46919	57344	0.8094516358075263
46485	73915	60009	13906	47363	57344	0.8118649800446459
46929	73602	60443	13159	47551	57344	0.8212140974430042
46245	73682	59699	13983	47451	57344	0.8102250210363454
46937	74318	60433	13885	48111	57344	0.8131677386366695
47349	74012	60853	13159	48239	57344	0.8222045073771821
46877	74109	60265	13844	48031	57344	0.8131940789917554
47561	74900	61034	13866	48571	57344	0.8148731642189586
47913	74476	61392	13084	48703	57344	0.8243192437832322
47257	74582	60661	13921	48551	57344	0.8133463838459682
47837	75255	61297	13958	49035	57344	0.814523951896884
48273	74869	61760	13109	49307	57344	0.8249075051089236
47821	75089	61239	13850	49123	57344	0.815552211375834
48237	75767	61722	14045	49743	61440	0.814629060144918
47301	75243	61044	14199	49351	61440	0.8112914158127666
48205	75527	61575	13952	49791	61440	0.8152713599110252
48785	76103	62207	13896	50279	61440	0.8174053585272592
47801	75741	61187	14554	49867	61440	0.8078451565202466
48637	75886	62010	13876	50415	61440	0.8171467727907651
49205	76619	62644	13975	50971	61440	0.8176039885668046
48201	76176	61624	14552	50407	61440	0.8089687040537702
49801	77136	63238	13898	50935	61440	0.819824725160755
49745	77035	63127	13908	51563	61440	0.8194586876095281
48681	76645	62135	14510	51311	61440	0.8106856285471982
50513	76410	63907	12503	52075	61440	0.836369585132836
50369	77499	63561	13938	52519	61440	0.8201525180970077
49173	77097	62590	14507	51875	61440	0.8118344423259012
50905	68524	64296	4228	52487	61440	0.9382989901348433
50749	77872	63972	13900	52999	61440	0.8215019519211013
49581	77536	62975	14561	52483	61440	0.8122033635988444
51373	68890	64718	4172	53275	61440	0.9394396864566701
51313	78286	64445	13841	53447	61440	0.8231995503666045
50105	78020	63464	14556	52915	65536	0.8134324532171238
51913	69350	65241	4109	53619	65536	0.9407498197548666
51757	78778	64913	13865	54067	65536	0.8239990860392495
50589	78426	63937	14489	53739	65536	0.815252594802744
52373	69797	65679	4118	54471	65536	0.941000329527057
52213	79239	65310	13929	54755	65536	0.8242153485026312
50945	78814	64266	14548	54199	65536	0.8154135052148096
52717	70247	65985	4262	54879	65536	0.9393283698947997
52529	79581	65606	13975	55359	65536	0.8243927570651286
51381	79226	64698	14528	54679	65536	0.8166258551485623
53277	70677	66537	4140	55531	65536	0.941423659747867
53097	80095	66152	13943	55823	65536	0.8259192209251514
51889	79675	65162	14513	55231	65536	0.8178475054910574
53893	71156	67122	4034	56127	65536	0.9433076620383383
53641	80521	66632	13889	56511	65536	0.827510835682617
52337	80182	65611	14571	55963	65536	0.8182759222768202
54197	71489	67427	4062	56715	65536	0.9431800696610667
54109	81000	67148	13852	57223	65536	0.8289876543209876
52877	80641	66122	14519	56655	65536	0.8199551096836597
54785	71994	67995	3999	57383	65536	0.9444537044753729
54497	81443	67497	13946	57659	65536	0.828763675208428
53301	81013	66530	14483	57155	65536	0.821226222951872
55033	72458	68244	4214	57931	69632	0.9418421706367827
54961	81876	67964	13912	58407	69632	0.8300845180516879
53713	81456	66926	14530	57839	69632	0.8216214889019839
55565	72875	68720	4155	58579	69632	0.9429845626072041
55401	82247	68337	13910	59035	69632	0.8308752902841441
54197	81904	67382	14522	58495	69632	0.8226948622777887
56109	73334	69260	4074	59335	69632	0.9444459595821856
55881	82739	68853	13886	59819	69632	0.8321710438849877
54777	82351	67922	14429	59127	69632	0.8247865842552004
56445	73773	69568	4205	59783	69632	0.9430008268607756
56349	83188	69274	13914	60159	69632	0.8327402990815983
55045	82742	68193	14549	59691	69632	0.8241642696574896
57077	74163	70170	3993	60599	69632	0.9461591359572833
56857	83680	69710	13970	60767	69632	0.8330544933078394
55541	83216	68698	14518	60327	69632	0.8255383580080754
57353	74644	70447	4197	61071	69632	0.9437731096940143
57221	83987	70112	13875	61475	69632	0.8347958612642433
56069	83702	69159	14543	60927	69632	0.8262526582399464
57909	75081	70979	4102	61563	69632	0.9453656717411861
57669	84498	70519	13979	61971	73728	0.8345641316954248
56417	84048	69536	14512	61535	73728	0.8273367599466971
58361	75539	71408	4131	62311	73728	0.9453130171169859
58273	84954	71116	13838	62587	73728	0.8371118487652142
57081	84592	70145	14447	62175	73728	0.829215528655192
58889	75997	71914	4083	62867	73728	0.9462741950340146
58797	85426	71596	13830	63363	73728	0.8381054948142251
57473	85027	70540	14487	62743	73728	0.8296188269608478
59257	76395	72276	4119	63495	73728	0.9460828588258394
58965	85776	71815	13961	63951	73728	0.8372388546912889
57865	85429	70931	14498	63327	73728	0.8302918212784886
59613	76845	72640	4205	64139	73728	0.9452794586505303
59421	86210	72250	13960	64327	73728	0.8380698294861385
58293	85808	71327	14481	63911	73728	0.8312395114674622
60153	77275	73164	4111	64691	73728	0.9468003882238758
60017	86684	72786	13898	65231	73728	0.839670527432975
58629	86276	71702	14574	64655	73728	0.8310770086698502
60481	77637	73481	4156	65311	73728	0.9464688228550819
60481	87130	73249	13881	65703	73728	0.8406863307701137
59233	86740	72212	14528	65139	73728	0.8325109522711551
61053	78139	74031	4108	66019	73728	0.9474270210778228
60893	87540	73643	13897	66283	73728	0.8412497144162668
59709	87203	72681	14522	65699	77824	0.8334690320287146
61481	78563	74407	4156	66407	77824	0.9470997797945597
61269	87967	74000	13967	66863	77824	0.8412245501153842
60165	87573	73108	14465	66451	77824	0.8348235186644285
61981	79039	74891	4148	67147	77824	0.9475195789420413
61837	88431	74516	13915	67583	77824	0.8426456785516391
60541	88066	73493	14573	66923	77824	0.8345218358958054
62249	79377	75150	4227	67827	77824	0.9467477984806683
62197	88795	74890	13905	68143	77824	0.843403344782927
61009	88482	73936	14546	67611	77824	0.8356049818042087
62941	79862	75807	4055	68375	77824	0.9492249129748817
62841	89361	75489	13872	68803	77824	0.8447644945781717
61577	88978	74463	14515	68279	77824	0.8368697880374925
63289	88932	76140	12792	69043	77824	0.8561597625151801
63117	89747	75798	13949	69443	77824	0.8445741918949937
61901	89314	74774	14540	68919	77824	0.837203573907786
63853	80760	76669	4091	69707	77824	0.9493437345220406
63545	90226	76211	14015	69903	77824	0.8446678341054685
62357	89737	75212	14525	69543	77824	0.8381381147129946
64081	89933	76894	13039	70295	77824	0.8550142884147087
64021	90642	76735	13907	70699	81920	0.8465722292094172
62869	90230	75740	14490	70075	81920	0.839410395655547
64749	81636	77533	4103	70779	81920	0.9497403106472635
64613	91117	77234	13883	71111	81920	0.8476354577082214
63353	90686	76159	14527	70699	81920	0.8398098934785965
65029	91671	77798	13873	71251	81920	0.8486653358204885
64869	91518	77599	13919	71655	81920	0.8479097008238816
63733	91079	76539	14540	71387	81920	0.8403583702060848
65617	82485	78367	4118	72047	81920	0.9500757713523671
65389	91942	77994	13948	72459	81920	0.8482956646581541
64193	91510	77006	14504	71867	81920	0.8415036608020982
65809	91575	78577	12998	72635	81920	0.8580616980616981
65657	92263	78348	13915	73031	81920	0.8491811452044699
64613	91965	77413	14552	72459	81920	0.8417658891969771
66573	91806	79270	12536	73287	81920	0.8634511905539943
66477	92915	78970	13945	73735	81920	0.8499165904321154
65145	92402	77880	14522	73143	81920	0.842838899590918
66733	93357	79461	13896	73655	81920	0.8511520293068543
66681	93261	79371	13890	74139	81920	0.8510631453662303
65637	92880	78379	14501	73895	81920	0.8438738156761413
67417	92666	80106	12560	74563	81920	0.8644594565428528
67245	93657	79811	13846	74995	86016	0.8521626787106142
66057	93349	78780	14569	74463	86016	0.8439297689316436
67653	94248	80351	13897	75011	86016	0.8525485951956541
67649	94125	80286	13839	75599	86016	0.8529721115537848
66561	93782	79260	14522	75027	86016	0.8451515216139558
68161	94762	80825	13937	75495	86016	0.8529262784660518
67997	94500	80593	13907	76219	86016	0.8528359788359788
66989	94194	79685	14509	75819	86016	0.8459668344055885
68537	95144	81208	13936	76163	86016	0.853527284957538
68453	94967	81079	13888	76759	86016	0.8537597270630851
67389	94614	80096	14518	76295	86016	0.8465554780476462
69145	95679	81762	13917	76919	86016	0.8545448844574044
68897	95420	81482	13938	77311	86016	0.8539299937120101
67861	95025	80528	14497	77067	86016	0.8474401473296501
68669	95226	81322	13904	77387	86016	0.8539894566609959
69377	95858	82023	13835	77943	86016	0.855671931398527
68377	95572	81000	14572	77491	86016	0.8475285648516302
70013	96456	82631	13825	77931	86016	0.856670398938376
69949	96396	82492	13904	78515	86016	0.8557616498609901
68753	95935	81418	14517	78015	86016	0.8486787929327149
69529	96076	82171	13905	78523	86016	0.8552708272617511
70285	96757	82902	13855	79091	90112	0.856806225906136
69397	96433	81941	14492	78703	90112	0.8497194943639625
70953	97411	83523	13888	79403	90112	0.8574288324727187
70797	97213	83286	13927	79651	90112	0.8567372676493884
69685	96796	82275	14521	79299	90112	0.8499834703913385
70537	96970	83125	13845	79635	90112	0.8572238836753635
71245	97685	83811	13874	80375	90112	0.8579720530275887
70277	97270	82794	14476	79975	90112	0.8511771358075461
71777	98197	84332	13865	80423	90112	0.858804240455411
71757	98107	84225	13882	81035	90112	0.8585014321098392
70649	97726	83195	14531	80523	90112	0.8513087612303788
71445	97822	83919	13903	80947	90112	0.8578745067571711
72101	98508	84640	13868	81571	90112	0.8592195557721201
71125	98159	83607	14552	81083	90112	0.8517507309569169
72653	99146	85168	13978	81467	90112	0.8590159966110584
72565	98866	84978	13888	82159	90112	0.8595270365949872
71541	98581	84030	14551	81795	90112	0.8523954920319331
72385	98687	84801	13886	82287	90112	0.8592925106650319
73009	99398	85509	13889	82899	90112	0.8602688182860823
72069	98992	84497	14495	82283	90112	0.8535740261839341
73549	99953	86039	13914	82827	90112	0.8607945734495213
73477	99809	85899	13910	83367	90112	0.8606338105782043
72481	99441	84900	14541	83099	94208	0.8537725887712312
73201	99559	85632	13927	83395	94208	0.8601130987655561
73873	100239	86338	13901	84135	94208	0.8613214417542074
72933	99919	85330	14589	83651	94208	0.8539917333039763
73709	100070	86150	13920	83991	94208	0.8608973718397122
74333	100688	86810	13878	84779	94208	0.8621682822183379
73445	100363	85815	14548	84283	94208	0.8550461823580403
74273	100485	86630	13855	84723	94208	0.8621187241876898
74893	101191	87302	13889	85259	94208	0.8627447104979692
73805	100740	86198	14542	84871	94208	0.8556482032956124
74573	100915	87027	13888	85127	94208	0.8623792300450874
75381	101605	87792	13813	85791	94208	0.8640519659465578
74417	101286	86761	14525	85527	94208	0.8565941986059278
75185	101396	87526	13870	85879	94208	0.8632095940668271
75733	102051	88118	13933	86527	94208	0.863470225671478
74801	101627	87149	14478	86115	94208	0.8575378590335245
75617	101819	88005	13814	86523	94208	0.8643278759367112
76289	102545	88647	13898	87067	94208	0.8644692573991906
75257	102082	87564	14518	86543	98304	0.857780999588566
75961	102206	88271	13935	87043	98304	0.863657710897599
76593	102866	88949	13917	87615	98304	0.8647074835222522
75725	102504	88026	14478	87115	98304	0.8587567314446265
76269	102638	88650	13988	87495	98304	0.863715193203297
76949	103247	89303	13944	88247	98304	0.8649452284327874
76253	102946	88499	14447	87843	98304	0.859664290016125
77017	103132	89285	13847	88339	98304	0.8657351743396812
77653	103827	89950	13877	88823	98304	0.8663449777032949
76685	103426	88954	14472	88319	98304	0.860073869239843
77393	103551	89642	13909	88891	98304	0.865679713377949
78021	104202	90317	13885	89575	98304	0.8667491986718106
77101	103868	89644	14224	89139	98304	0.8630569569068433
77841	103978	90018	13960	89567	98304	0.8657408297909173
78373	104596	90643	13953	90259	98304	0.8666010172473134
77557	104260	89749	14511	89691	98304	0.8608191060809515
78329	104419	90588	13831	90199	98304	0.8675432631992261
78945	105168	91200	13968	90619	98304	0.867183934276586
77845	104659	90470	14189	90367	98304	0.8644263751803476
78809	104846	90955	13891	90943	98304	0.8675104438891327
79429	105551	91683	13868	91399	98304	0.8686132769940598
78409	105151	90598	14553	91055	98304	0.8615990337704824
79325	105316	91484	13832	91259	98304	0.8686619317102814
79929	106046	92132	13914	91959	102400	0.8687927880353808
78869	105587	91449	14138	91567	102400	0.866100940456685
79569	105664	91754	13910	92123	102400	0.8683562992125984
80309	106394	92514	13880	92627	102400	0.8695415154989943
79449	106031	91558	14473	92139	102400	0.863502183323745
80185	106196	92294	13902	92531	102400	0.8690911145429207
80865	106844	93012	13832	93207	102400	0.870540226872824
79853	106550	92419	14131	92735	102400	0.8673768183951197
80577	106630	92694	13936	93475	102400	0.8693050736190565
81137	107253	93302	13951	94095	102400	0.8699243843995039
80241	106895	92377	14518	93491	102400	0.8641844800972918
81061	107022	93128	13894	93891	102400	0.8701762254489731
81625	107723	93792	13931	94371	102400	0.8706775711779285
80633	107266	93236	14030	93947	102400	0.8692036619245613
81429	107496	93503	13993	94475	102400	0.86982771451961
82029	108067	94166	13901	94967	102400	0.8713668372398604
81205	107783	93286	14497	94555	102400	0.8654982696714695
81969	107933	94014	13919	94935	102400	0.8710403676354775
82545	108583	94669	13914	95579	106496	0.8718583940395827
81653	108203	95137	13066	95311	106496	0.8792454922691607
82453	108351	94473	13878	95719	106496	0.8719162721156242
83145	109062	95204	13858	96375	106496	0.8729346610185033
82057	108675	94087	14588	95887	106496	0.8657648953301127
82909	108821	94928	13893	96323	106496	0.8723316271675504
83441	109488	95511	13977	96879	106496	0.872342174484875
82593	109036	96018	13018	96571	106496	0.8806082394805386
83377	109242	95332	13910	96967	106496	0.8726680214569488
83901	109911	95918	13993	97359	106496	0.8726879020298242
83053	109501	95037	14464	97047	106496	0.8679098821015333
83753	109702	95744	13958	97447	106496	0.8727643980966618
84325	110281	96389	13892	98195	106496	0.8740308847398918
83525	109993	96976	13017	97611	106496	0.8816561053885247
84269	110099	96211	13888	98167	106496	0.8738589814621386
84897	110802	96921	13881	98675	106496	0.8747224779336114
83961	110421	95898	14523	98279	106496	0.868476105088706
84701	110536	96647	13889	98915	106496	0.8743486285011218
85293	111241	97296	13945	99255	106496	0.874641544035023
84405	110807	97757	13050	99079	106496	0.8822276570974757
85149	110955	97018	13937	99283	106496	0.8743905186787436
85653	111633	97643	13990	99963	106496	0.8746786344539697
84861	111209	97006	14203	99535	106496	0.8722855164599987
85649	111407	97540	13867	100119	110592	0.87552846769054
86313	112138	98245	13893	100511	110592	0.8761080097736718
85349	111717	98635	13082	100239	110592	0.8829005433371824
86053	111864	97957	13907	100639	110592	0.8756793964099263
86665	112534	98621	13913	101163	110592	0.8763662537544209
85761	112173	98111	14062	100779	110592	0.8746400648997531
86421	112305	98303	14002	101135	110592	0.8753216686701394
87017	112880	98935	13945	101803	110592	0.8764617292700213
87293	112588	99470	13118	101447	110592	0.8834866948520269
86929	112737	98792	13945	101747	110592	0.8763050285177005
87513	113377	99433	13944	102483	110592	0.877012092399693
86597	113020	98751	14269	101899	110592	0.8737480092019112
87477	113139	99286	13853	102443	110592	0.8775576945173637
88033	113876	99940	13936	102819	110592	0.8776212722610559
87037	113464	98892	14572	102571	110592	0.8715715998025806
87861	113656	99719	13937	102927	110592	0.8773755894981348
88533	114266	100416	13850	103439	110592	0.8787915915495423
87605	114000	99466	14534	103235	114688	0.8725087719298246
88333	114106	100244	13862	103531	114688	0.8785164671445849
89041	114777	100930	13847	104227	114688	0.8793573625377906
88061	114414	99879	14535	103731	114688	0.8729613508836331
89557	115284	101399	13885	104539	114688	0.8795583081780646
89461	115185	101245	13940	104879	114688	0.8789772973911534
88333	114723	100168	14555	104379	114688	0.8731291894389094
90157	106154	101984	4170	105239	114688	0.9607174482355822
90017	115593	101646	13947	105523	114688	0.8793439049077366
88829	115131	100625	14506	104931	114688	0.8740043949935291
90605	106603	102391	4212	105727	114688	0.9604889168222283
90441	116002	102038	13964	106155	114688	0.8796227651247392
89253	115634	101075	14559	105595	114688	0.8740941245654392
91173	107066	102940	4126	106347	114688	0.9614630228083612
91081	116548	102690	13858	106987	114688	0.8810962007070048
89849	116142	101657	14485	106427	114688	0.8752819824008541
90981	107529	103342	4187	107027	114688	0.9610616670851584
90981	116934	103034	13900	107299	114688	0.8811295260574341
90257	116566	102032	14534	107339	114688	0.8753152720347271
91417	107942	103177	4765	107863	114688	0.9558559226251135
91417	117394	102806	14588	108035	114688	0.8757347053512105
90621	116957	102414	14543	108227	118784	0.8756551553134913
91885	108377	103655	4722	108479	118784	0.9564298698063243
91697	117880	103274	14606	108775	118784	0.876094333220224
91061	117399	102844	14555	108719	118784	0.8760210904692545
92313	108792	104053	4739	109135	118784	0.956439811750864
92205	118246	103710	14536	109407	118784	0.8770698374575039
92077	118412	103823	14589	109415	118784	0.8767945816302402
93285	109718	104986	4732	109759	118784	0.9568712517544979
92665	118632	104118	14514	109927	118784	0.8776552700788994
92605	118825	104308	14517	110139	118784	0.87782873974332
93761	110259	105415	4844	110315	118784	0.9560670784244371
93133	119121	104605	14516	110391	118784	0.8781407140638511
93125	119250	104799	14451	110735	118784	0.878817610062893
