MemTotal	MemFree	Buffers	Cached	RealFree
1900556	661948	35296	377664	1074908.0
1900556	662688	35352	377664	1075704.0
1900556	660084	35416	377740	1073240.0
1900556	654824	35428	377748	1068000.0
1900556	644692	35444	377784	1057920.0
1900556	640420	35460	377772	1053652.0
1900556	625316	35596	377828	1038740.0
1900556	603064	35624	380640	1019328.0
1900556	595660	35648	386680	1017988.0
1900556	591808	35680	386708	1014196.0
1900556	615796	35704	387116	1038616.0
1900556	608596	35740	391968	1036304.0
1900556	585128	35772	395848	1016748.0
1900556	607600	35796	387232	1030628.0
1900556	587736	35820	389036	1012592.0
1900556	590520	35892	389236	1015648.0
1900556	590044	35908	389392	1015344.0
1900556	591976	35924	389528	1017428.0
1900556	590372	35940	389532	1015844.0
1900556	581368	35964	389528	1006860.0
1900556	578108	35972	389588	1003668.0
1900556	564784	35988	389592	990364.0
1900556	573408	36004	389584	998996.0
1900556	571204	36020	389588	996812.0
1900556	579772	36020	389600	1005392.0
1900556	566824	36052	389612	992488.0
1900556	540976	36068	390288	967332.0
1900556	560512	36092	390300	986904.0
1900556	567224	36116	390304	993644.0
1900556	567460	36132	390308	993900.0
1900556	561912	36140	390312	988364.0
1900556	576780	36292	391560	1004632.0
1900556	582360	36300	391564	1010224.0
1900556	573320	36308	394612	1004240.0
1900556	569908	36324	395712	1001944.0
1900556	566556	36348	395728	998632.0
1900556	565868	36372	395732	997972.0
1900556	565232	36420	395728	997380.0
1900556	568164	36452	395812	1000428.0
1900556	567004	36492	395832	999328.0
1900556	573404	36524	395836	1005764.0
1900556	554968	36676	395840	987484.0
1900556	578472	36724	395840	1011036.0
1900556	576280	36732	395844	1008856.0
1900556	573340	36780	395884	1006004.0
1900556	568816	36820	405236	1010872.0
1900556	577544	36860	405384	1019788.0
1900556	577704	36892	405492	1020088.0
1900556	555064	36932	405916	997912.0
1900556	572452	36980	406188	1015620.0
1900556	579416	37044	406756	1023216.0
1900556	576828	37124	406768	1020720.0
1900556	556828	37160	408328	1002316.0
1900556	552632	37200	408540	998372.0
1900556	564992	37240	408560	1010792.0
1900556	566920	37296	408576	1012792.0
1900556	557876	37328	408596	1003800.0
1900556	560760	37360	408608	1006728.0
1900556	566420	37376	408864	1012660.0
1900556	564412	37392	408872	1010676.0
1900556	563652	37400	408880	1009932.0
1900556	561704	37400	408888	1007992.0
1900556	560632	37424	408880	1006936.0
1900556	564136	37432	408888	1010456.0
1900556	550636	37456	408904	996996.0
1900556	548864	37500	408924	995288.0
1900556	711444	37524	353508	1102476.0
1900556	707856	37564	353524	1098944.0
1900556	694292	37604	353524	1085420.0
1900556	696560	37628	353544	1087732.0
1900556	687776	37648	353684	1079108.0
1900556	657844	37680	353680	1049204.0
1900556	656184	37704	353684	1047572.0
1900556	658552	37720	353692	1049964.0
1900556	682652	37736	353696	1074084.0
1900556	680888	37752	353680	1072320.0
1900556	681996	37768	353680	1073444.0
1900556	682248	37776	353680	1073704.0
1900556	682556	37776	353680	1074012.0
1900556	692484	37984	353696	1084164.0
1900556	695452	38064	353712	1087228.0
1900556	678844	38096	354684	1071624.0
1900556	675724	38112	354712	1068548.0
1900556	1025956	38176	321800	1385932.0
1900556	990708	38208	321804	1350720.0
1900556	1011024	38256	321944	1371224.0
1900556	1001420	38304	321840	1361564.0
1900556	956980	38344	321916	1317240.0
1900556	973296	38360	321924	1333580.0
1900556	964160	38408	321944	1324512.0
1900556	950412	38416	321944	1310772.0
1900556	948300	38456	321948	1308704.0
1900556	942248	38504	321944	1302696.0
1900556	947416	38640	321924	1307980.0
1900556	942308	38688	321948	1302944.0
1900556	941088	38696	321948	1301732.0
1900556	922540	38704	321968	1283212.0
1900556	923736	38736	321968	1284440.0
1900556	919580	38768	321968	1280316.0
1900556	915380	38832	321960	1276172.0
1900556	949996	39032	321968	1310996.0
1900556	947988	39048	321960	1308996.0
1900556	945740	39080	321964	1306784.0
1900556	944336	39088	321976	1305400.0
1900556	944816	39288	321976	1306080.0
1900556	952472	39320	321984	1313776.0
1900556	937024	39360	325536	1301920.0
1900556	943272	39380	322152	1304804.0
1900556	944980	39412	322172	1306564.0
1900556	936652	39448	322156	1298256.0
1900556	945288	39472	322176	1306936.0
1900556	945476	39488	322200	1307164.0
1900556	944236	39504	322216	1305956.0
1900556	944580	39592	322224	1306396.0
1900556	917656	39608	322264	1279528.0
1900556	940416	39664	322192	1302272.0
1900556	929136	39704	322288	1291128.0
1900556	921396	39704	322284	1283384.0
1900556	913372	39736	322296	1275404.0
1900556	913052	39812	322336	1275200.0
1900556	914396	39948	322384	1276728.0
1900556	912564	39988	322408	1274960.0
1900556	911384	40020	322412	1273816.0
1900556	908452	40048	322432	1270932.0
1900556	943800	40080	322432	1306312.0
1900556	1005696	40128	322440	1368264.0
1900556	982704	40176	322356	1345236.0
1900556	981236	40184	322356	1343776.0
1900556	954844	40208	322360	1317412.0
1900556	949604	40232	322364	1312200.0
1900556	946944	40256	322376	1309576.0
1900556	947636	40272	322396	1310304.0
1900556	945504	40296	322424	1308224.0
1900556	960636	40312	322400	1323348.0
1900556	955524	40320	322424	1318268.0
1900556	953460	40368	322400	1316228.0
1900556	945528	40392	322536	1308456.0
1900556	941812	40432	322532	1304776.0
1900556	948380	40448	322520	1311348.0
1900556	944576	40472	322524	1307572.0
1900556	939292	40488	322528	1302308.0
1900556	941452	40500	322528	1304480.0
1900556	940592	40524	322544	1303660.0
1900556	924888	40572	322540	1288000.0
1900556	939172	40620	322544	1302336.0
1900556	936132	40636	322536	1299304.0
1900556	935316	40660	322536	1298512.0
1900556	933852	40676	322544	1297072.0
1900556	934164	40700	322544	1297408.0
1900556	933772	40820	322544	1297136.0
1900556	932060	40852	322548	1295460.0
1900556	927732	40860	322548	1291140.0
1900556	928676	40876	322540	1292092.0
1900556	920868	40884	322548	1284300.0
1900556	924824	40900	322552	1288276.0
1900556	927744	40932	322544	1291220.0
1900556	925940	40940	322552	1289432.0
1900556	926216	40956	322552	1289724.0
1900556	919580	40980	322556	1283116.0
1900556	873644	40996	322568	1237208.0
1900556	843932	41020	322572	1207524.0
1900556	904640	41036	322580	1268256.0
1900556	903448	41036	322580	1267064.0
1900556	902912	41052	322580	1266544.0
1900556	903116	41068	322584	1266768.0
1900556	906592	41080	322584	1270256.0
1900556	899996	41160	322784	1263940.0
1900556	898372	41240	322788	1262400.0
1900556	896568	41264	322788	1260620.0
1900556	875868	41272	322836	1239976.0
1900556	898084	41296	322804	1262184.0
1900556	897188	41316	322768	1261272.0
1900556	899408	41352	322768	1263528.0
1900556	924820	41360	322776	1288956.0
1900556	930952	41400	322780	1295132.0
1900556	923256	41416	322788	1287460.0
1900556	904124	41432	322796	1268352.0
1900556	902092	41464	322788	1266344.0
1900556	902104	41488	322788	1266380.0
1900556	898556	41520	322780	1262856.0
1900556	882084	41528	322816	1246428.0
1900556	883232	41588	322852	1247672.0
1900556	879048	41604	322864	1243516.0
1900556	878056	41632	322888	1242576.0
1900556	875268	41648	322960	1239876.0
1900556	874716	41696	322968	1239380.0
1900556	873732	41728	322964	1238424.0
1900556	868132	41764	322968	1232864.0
1900556	867916	41816	323212	1232944.0
1900556	863948	41848	323208	1229004.0
1900556	875468	41864	323216	1240548.0
1900556	878100	41928	323220	1243248.0
1900556	877704	41944	323220	1242868.0
1900556	878300	42008	323220	1243528.0
1900556	875464	42088	323268	1240820.0
1900556	872276	42200	323340	1237816.0
1900556	866612	42216	323360	1232188.0
1900556	865632	42248	323364	1231244.0
1900556	862820	42264	323364	1228448.0
1900556	864860	42296	323396	1230552.0
1900556	864716	42360	323536	1230612.0
1900556	861072	42384	323544	1227000.0
1900556	861036	42416	323540	1226992.0
1900556	862252	42456	323544	1228252.0
1900556	847736	42508	323836	1214080.0
1900556	823212	42724	333368	1199304.0
1900556	822804	42776	333388	1198968.0
1900556	820076	42800	333392	1196268.0
1900556	821988	42824	333392	1198204.0
1900556	821164	42864	333380	1197408.0
1900556	820724	42904	333408	1197036.0
1900556	820208	42952	333412	1196572.0
1900556	850604	42976	333412	1226992.0
1900556	836648	43008	333424	1213080.0
1900556	831232	43056	333416	1207704.0
1900556	833196	43104	333424	1209724.0
1900556	843936	43160	333432	1220528.0
1900556	835952	43224	333444	1212620.0
1900556	816924	43304	333464	1193692.0
1900556	817120	43320	333476	1193916.0
1900556	815688	43400	333556	1192644.0
1900556	796688	43416	333684	1173788.0
1900556	791896	43448	333684	1169028.0
1900556	792828	43496	333672	1169996.0
1900556	791816	43504	333696	1169016.0
1900556	787036	43536	333704	1164276.0
1900556	791696	43576	333708	1168980.0
1900556	795612	43616	333720	1172948.0
1900556	791160	43664	333724	1168548.0
1900556	789628	43752	333764	1167144.0
1900556	786596	43840	333960	1164396.0
1900556	785108	43872	333948	1162928.0
1900556	784060	43884	333968	1161912.0
1900556	779300	43924	333972	1157196.0
1900556	778908	43932	333992	1156832.0
1900556	779384	43964	333964	1157312.0
1900556	771940	43980	333984	1149904.0
1900556	766352	43996	333984	1144332.0
1900556	770440	44012	333988	1148440.0
1900556	770484	44028	333988	1148500.0
1900556	774752	44052	333992	1152796.0
1900556	772652	44092	334008	1150752.0
1900556	771700	44124	334200	1150024.0
1900556	768820	44136	334196	1147152.0
1900556	763900	44168	334276	1142344.0
1900556	758524	44204	334332	1137060.0
1900556	756276	44228	334344	1134848.0
1900556	758624	44244	334352	1137220.0
1900556	756640	44244	334356	1135240.0
1900556	755240	44260	334380	1133880.0
1900556	752244	44276	334384	1130904.0
1900556	747288	44292	334400	1125980.0
1900556	744264	44300	334400	1122964.0
1900556	759424	44396	334580	1138400.0
1900556	766776	44464	334608	1145848.0
1900556	763840	44520	334612	1142972.0
1900556	758936	44536	334608	1138080.0
1900556	765392	44544	334656	1144592.0
1900556	758008	44560	334652	1137220.0
1900556	756260	44568	334648	1135476.0
1900556	800284	44576	334656	1179516.0
1900556	803608	44592	334660	1182860.0
1900556	802136	44624	334664	1181424.0
1900556	776112	44644	334676	1155432.0
1900556	777688	44668	334680	1157036.0
1900556	802676	44708	334684	1182068.0
1900556	788052	44740	334684	1167476.0
1900556	799092	44780	334696	1178568.0
1900556	775132	44996	344096	1164224.0
1900556	776940	45020	344260	1166220.0
1900556	774924	45044	344332	1164300.0
1900556	774348	45092	344360	1163800.0
1900556	768576	45108	344356	1158040.0
1900556	784232	45132	344356	1173720.0
1900556	783036	45148	344364	1172548.0
1900556	782092	45172	344364	1171628.0
1900556	767160	45212	344428	1156800.0
1900556	756372	45276	344436	1146084.0
1900556	749848	45308	344500	1139656.0
1900556	734892	45352	350928	1131172.0
1900556	725572	45420	353836	1124828.0
1900556	725748	45444	353836	1125028.0
1900556	720408	45476	353844	1119728.0
1900556	722000	45500	353852	1121352.0
1900556	718384	45508	353844	1117736.0
1900556	711672	45660	353872	1111204.0
1900556	704640	45848	353924	1104412.0
1900556	715092	45872	353924	1114888.0
1900556	715380	45928	353936	1115244.0
1900556	714008	46168	353940	1114116.0
1900556	724368	46216	353940	1124524.0
1900556	722072	46224	353956	1122252.0
1900556	719880	46264	353928	1120072.0
1900556	710140	46272	353944	1110356.0
1900556	708660	46288	353572	1108520.0
1900556	709232	46328	353816	1109376.0
1900556	707352	46344	353848	1107544.0
1900556	709088	46368	354288	1109744.0
1900556	720608	46480	354284	1121372.0
1900556	718504	46528	354300	1119332.0
1900556	719192	46552	354308	1120052.0
1900556	997568	46612	325648	1369828.0
1900556	995616	46660	325532	1367808.0
1900556	992168	46692	325548	1364408.0
1900556	963452	46760	325556	1335768.0
1900556	963016	46800	325540	1335356.0
1900556	961300	46832	325556	1333688.0
1900556	961360	46872	325560	1333792.0
1900556	961248	46936	325564	1333748.0
1900556	966108	46960	325564	1338632.0
1900556	968404	47008	325568	1340980.0
1900556	957740	47056	325568	1330364.0
1900556	956080	47120	325572	1328772.0
1900556	956012	47208	325576	1328796.0
1900556	958328	47224	325568	1331120.0
1900556	990160	47280	325544	1362984.0
1900556	953968	47600	325616	1327184.0
1900556	944424	47688	325628	1317740.0
1900556	946952	47712	325620	1320284.0
1900556	955524	47736	325620	1328880.0
1900556	952972	47776	325620	1326368.0
1900556	949312	47784	325620	1322716.0
1900556	952412	47824	325600	1325836.0
1900556	951208	47880	325608	1324696.0
1900556	951096	47904	325608	1324608.0
1900556	950608	47912	325624	1324144.0
1900556	948584	47944	325632	1322160.0
1900556	938116	47976	325624	1311716.0
1900556	938896	47984	325628	1312508.0
1900556	938236	48000	325628	1311864.0
1900556	933988	48120	325476	1307584.0
1900556	931016	48160	325612	1304788.0
1900556	930416	48160	325616	1304192.0
1900556	929848	48168	325612	1303628.0
1900556	935532	48184	325620	1309336.0
1900556	932212	48216	325620	1306048.0
1900556	935920	48256	325624	1309800.0
1900556	934928	48304	325616	1308848.0
1900556	935544	48312	325632	1309488.0
1900556	934044	48320	325632	1307996.0
1900556	933972	48328	325632	1307932.0
1900556	931752	48336	325632	1305720.0
1900556	928472	48352	325612	1302436.0
1900556	922624	48392	325612	1296628.0
1900556	920932	48400	325612	1294944.0
1900556	921964	48404	325612	1295980.0
1900556	921004	48420	325632	1295056.0
1900556	922164	48460	325588	1296212.0
1900556	917336	48472	325616	1291424.0
1900556	919204	48480	325616	1293300.0
1900556	915640	48496	325616	1289752.0
1900556	918956	48508	325616	1293080.0
1900556	919776	48528	325616	1293920.0
1900556	903100	48556	325632	1277288.0
1900556	901020	48572	325640	1275232.0
1900556	899700	48584	325636	1273920.0
1900556	901684	48600	325648	1275932.0
1900556	901108	48608	325652	1275368.0
1900556	904544	48624	325632	1278800.0
1900556	905056	48660	325640	1279356.0
1900556	903660	48668	326096	1278424.0
1900556	898544	48700	326064	1273308.0
1900556	896576	48720	326112	1271408.0
1900556	888704	49040	326204	1263948.0
1900556	884220	49104	326296	1259620.0
1900556	872324	49152	329052	1250528.0
1900556	844124	49216	333052	1226392.0
1900556	859700	49236	334004	1242940.0
1900556	892236	49292	332128	1273656.0
1900556	899884	49324	332152	1281360.0
1900556	899772	49344	332144	1281260.0
1900556	902044	49360	332148	1283552.0
1900556	901192	49368	332172	1282732.0
1900556	900972	49412	332184	1282568.0
1900556	900060	49428	332188	1281676.0
1900556	898932	49452	332184	1280568.0
1900556	894120	49452	332208	1275780.0
1900556	878064	49464	332224	1259752.0
1900556	870456	49484	332236	1252176.0
1900556	870392	49496	332240	1252128.0
1900556	870696	49524	332248	1252468.0
1900556	871448	49536	332252	1253236.0
1900556	850548	49544	332272	1232364.0
1900556	852140	49552	332264	1233956.0
1900556	852648	49564	332272	1234484.0
1900556	851032	49588	332272	1232892.0
1900556	850136	49596	332280	1232012.0
1900556	839760	49632	332296	1221688.0
1900556	852776	49648	332288	1234712.0
1900556	843588	49660	332320	1225568.0
1900556	826132	49672	332320	1208124.0
1900556	791604	49692	332356	1173652.0
1900556	816672	49696	332352	1198720.0
1900556	811812	49708	332344	1193864.0
1900556	807928	49712	332356	1189996.0
1900556	776104	49724	332356	1158184.0
1900556	798540	49732	332356	1180628.0
