DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
44058	71154	57751	13403	44167	53248	0.8116339207915226
43618	71067	57167	13900	43923	53248	0.8044099230303798
44214	71796	57866	13930	44539	53248	0.8059780489163741
44754	71361	58386	12975	44651	53248	0.8181779963845798
44050	71547	57608	13939	44403	53248	0.805177016506632
44610	72196	58246	13950	44887	53248	0.8067759986702865
45102	71814	58751	13063	45235	57344	0.8180995349096276
44550	71996	58101	13895	45127	57344	0.8070031668426023
45166	72684	58749	13935	45567	57344	0.8082796764074625
45686	72268	59287	12981	45667	57344	0.8203769303149389
45094	72473	58573	13900	45511	57344	0.8082044347550122
45614	73100	59183	13917	46135	57344	0.8096169630642955
44590	72660	58462	14198	45959	57344	0.8045967519955959
45414	72813	58948	13865	46235	57344	0.809580706741928
46154	73579	59700	13879	46923	57344	0.8113728101768167
45178	73193	58707	14486	46375	57344	0.802084898829123
45890	73321	59349	13972	46659	57344	0.8094406786595928
46402	73911	59974	13937	47411	57344	0.8114353749780141
45682	73586	59157	14429	46903	57344	0.8039165058570924
46270	73735	59812	13923	47479	57344	0.8111751542686648
46974	74392	60498	13894	47951	57344	0.8132326056565222
46078	74053	59559	14494	47551	57344	0.8042753163274952
47726	75112	61210	13902	48299	57344	0.8149163915219938
47526	74850	60928	13922	48727	57344	0.814001336005344
46366	74480	59905	14575	48119	57344	0.8043098818474759
48286	65825	61766	4059	48767	57344	0.9383364982909229
48102	75336	61418	13918	49143	57344	0.8152543272804502
46846	74882	60356	14526	48575	57344	0.8060147966133383
48610	66298	62094	4204	49483	61440	0.9365893390449184
48414	75730	61736	13994	49663	61440	0.8152119371451209
47326	75313	60796	14517	49251	61440	0.8072444332319786
49106	66784	62567	4217	50015	61440	0.9368561332055583
48962	76113	62223	13890	50447	61440	0.8175081786291435
47746	75786	61228	14558	49875	61440	0.8079064734911461
49634	67172	63074	4098	50579	61440	0.938992437325076
49494	76667	62706	13961	51027	61440	0.8179007917356881
48246	76192	61704	14488	50403	61440	0.8098488030239395
50146	67635	63545	4090	51395	61440	0.9395283507059954
49926	77073	63154	13919	51743	61440	0.8194049796945753
48718	76679	62156	14523	51431	61440	0.8106000339075887
50530	68073	63949	4124	52115	61440	0.9394179777591704
50474	77451	63618	13833	52499	61440	0.8213967540767712
49186	77137	62615	14522	51911	61440	0.8117375578516146
50846	68491	64363	4128	52551	61440	0.9397293075002555
50782	77933	63990	13943	52867	61440	0.8210899105642026
49558	77511	62982	14529	52431	61440	0.8125556372643883
50782	68941	64219	4722	53179	61440	0.9315066506142934
50758	78394	63867	14527	53399	65536	0.814692450952879
49942	77962	63337	14625	53611	65536	0.8124086093224905
51234	69323	64612	4711	53895	65536	0.9320427563723439
51070	78789	64261	14528	54103	65536	0.8156087778750841
51122	78914	64434	14480	54075	65536	0.8165091111843272
51718	69830	65067	4763	54379	65536	0.9317914936273808
51514	79255	64669	14586	54735	65536	0.8159611380985426
51470	79362	64817	14545	54663	65536	0.8167258889644918
52802	70785	66090	4695	55239	65536	0.9336723882178427
52154	79751	65210	14541	55255	65536	0.8176699978683653
51958	79799	65285	14514	55603	65536	0.8181180215290919
53082	71256	66378	4878	55783	65536	0.9315426069383631
52410	79578	65602	13976	55927	65536	0.824373570584835
52462	80139	65761	14378	56183	65536	0.8205867305556596
53566	79897	66850	13047	56287	65536	0.836702254152221
52870	80016	66072	13944	56415	65536	0.8257348530293941
52974	80146	66273	13873	56703	65536	0.826903401292641
53978	80341	67261	13080	56995	65536	0.8371939607423358
53442	80423	66446	13977	57039	65536	0.8262064334829589
53310	80544	66618	13926	57263	65536	0.827100715137068
54462	80734	67718	13016	57499	65536	0.838779200832363
53954	80878	66935	13943	57667	69632	0.8276045401716166
53762	81045	67038	14007	57807	69632	0.8271700906903572
54790	81124	68075	13049	58091	69632	0.8391474779350131
54574	81371	67493	13878	58011	69632	0.8294478376817294
54298	81509	67605	13904	58591	69632	0.8294176103252402
53910	81613	67477	14136	57927	69632	0.8267923002462843
53890	81737	66694	15043	58335	69632	0.815958501046038
53598	81933	67020	14913	58831	69632	0.8179854271172787
54238	82010	67402	14608	58623	69632	0.8218753810510914
54198	82218	66910	15308	58971	69632	0.8138120606193291
53946	82324	67184	15140	59235	69632	0.8160925125115398
54818	82524	68000	14524	59231	69632	0.8240027143618825
54402	82595	67176	15419	59523	69632	0.8133179974574732
54178	82738	67452	15286	59647	69632	0.8152481326597211
55142	82908	68335	14573	59967	69632	0.8242268538621123
54766	83049	67689	15360	60199	69632	0.8150489470071886
54866	83266	67892	15374	60563	69632	0.8153628131530276
55690	83420	68855	14565	60551	69632	0.8254015823543515
55330	83789	68436	15353	60807	69632	0.8167659239279619
55262	83636	68251	15385	61047	69632	0.8160481132526664
56362	84085	69518	14567	61183	69632	0.8267586370934173
56898	84161	69970	14191	61451	73728	0.8313827069545277
57442	85946	70532	15414	61635	73728	0.8206548297768366
58006	85628	71096	14532	61599	73728	0.8302891577521372
57558	84413	70477	13936	62031	73728	0.8349069456126426
57970	85416	71020	14396	62731	73728	0.8314601479816428
58450	84982	71554	13428	62907	73728	0.841990068485091
57990	84895	70943	13952	63035	73728	0.8356558101183815
58398	85546	71476	14070	63383	73728	0.8355270848432422
58858	85349	71938	13411	63455	73728	0.8428686920760642
58466	85282	71337	13945	63483	73728	0.8364836659553012
58950	85935	72010	13925	64087	73728	0.8379589224413801
59510	85615	72582	13033	64031	73728	0.8477720025696431
59094	85741	71852	13889	64103	73728	0.8380121528790194
59510	86427	72534	13893	64503	73728	0.8392516227567774
59994	86077	73055	13022	64739	73728	0.8487168465443731
